"uid"	"cat"	"name"	"screen_name"	"description"	"verified"	"location"	"lat"	"lon"	"country"	"countryID"	"created_at"	"followers_count"	"friends_count"	"statuses_count"	"favourites_count"	"listed_count"
19311523	0.0	"Classical Liberal"	"IfYouCanKeepIt"	"A Classical Liberal (e.g., conservative libertarian), Retired Navy Fighter Pilot, Thomas Jefferson, James Madison & Ben Franklin"	False	"Central EU"	""	""	""	""	"2009-01"	1173.0	1237.0	2547.0	12.0	32.0
272577317	1.0	"Stonewall Democrats"	"stonewalldemsco"	"Educating, promoting, and electing Democratic candidates supportive to the GLBT & Allied Community of Central Ohio"	False	"Columbus, Ohio"	39.96118	-82.99879	"United States"	"6252001"	"2011-03"	477.0	398.0	183.0	17.0	21.0
2295233574	0.0	"TTU Republicans"	"TTUCR"	"Official account of the Tennessee Tech University College Republicans. The Best Party On Campus."	False	"Cookeville, Tennessee "	36.16284	-85.50164	"United States"	"6252001"	"2014-01"	375.0	119.0	480.0	196.0	2.0
29326599	0.0	"Chris McMillan"	"chriscmcmillan"	"Fmr. @JebBush finance guy  @NRSC, @MittRomney + @wisgop alum - College football fan and wannabe whiskey know-it-all.  Avid Bryan Adams fan. Miami University '11"	False	"Dallas, TX"	32.78306	-96.80667	"United States"	"6252001"	"2009-04"	478.0	1105.0	2652.0	135.0	13.0
238442402	0.0	"kelliebrat"	"kelliebrat61"	"Wife. Mom of twin men. F/T caretaker of special needs Aunt. #ProChoice #BlackLivesMatter #LGBTQ 
#Dodgers
Smart ass 
Profanity user 
Occasional Bitch 
Big RTer"	False	"Riverside, CA"	33.95335	-117.39616	"United States"	"6252001"	"2011-01"	1350.0	1682.0	12075.0	1415.0	50.0
1350912326	0.0	"Josh Sanders"	"joshbsanders"	"Life | Instagram, snapchats: joshbsanders"	False	""	""	""	""	""	"2013-04"	895.0	380.0	2620.0	3359.0	19.0
469845522	1.0	"Grace Laine"	"TAW3343"	"Visit my blog GO BLINDLY: https://t.co/4pebDBu0tk 
#Hillary2016  Former journalist. Professor. INTP."	False	"Florida"	28.75054	-82.5001	"United States"	"6252001"	"2012-01"	2542.0	1363.0	50695.0	17055.0	73.0
248346266	0.0	"Bernie DeBrango"	"bernie_sanders"	""	False	""	""	""	""	""	"2011-02"	69.0	137.0	79.0	9.0	1.0
607558430	1.0	"The Progressive Mind"	"Libertea2012"	"Progressive policies are the only remedy to the sickness of the current system. #Bernie2016 #p2 #UniteBlue #LibCrib        
RT ARE NOT ENDORSEMENTS!!!"	False	"ProgressiveLand"	""	""	""	""	"2012-06"	43230.0	25033.0	308849.0	12573.0	885.0
2243378234	0.0	"Repub Club of Austin"	"RepublicanATX"	"The Republican Club of Austin  We support Republican ideas & candidates in the Greater Austin area.  Monthly lunch meetings on the 1st Tuesday @GreenPasturesTX"	False	"Austin, TX"	30.26715	-97.74306	"United States"	"6252001"	"2013-12"	725.0	1436.0	185.0	0.0	4.0
3697804463	1.0	"Flint4Bernie"	"Flint4Bernie"	""	False	"Flint, MI"	43.01253	-83.68746	"United States"	"6252001"	"2015-09"	336.0	42.0	1123.0	1356.0	17.0
18266821	1.0	"Amos Moses"	"mosesc1963"	"Anti-Obama before it was cool! Love Christ, Born American and Love America! #BillofRights #10thAmendment #CruzCrew #TedCruz2016"	False	""	""	""	""	""	"2008-12"	1252.0	788.0	14786.0	12537.0	31.0
3164886903	1.0	"PROTUS Election 2016"	"2016WHRace"	"Get all your 2016 race for the White House information right here. This is an unbiased look at what the candidates are doing."	False	""	""	""	""	""	"2015-04"	14.0	3.0	21.0	2.0	1.0
3059250362	0.0	"Sexy Hillary Clinton"	"SexyHillary2016"	"Hillary Clinton for President 2016! We're Ready! When I Say We, I Mean My Tits! Instagram: SexyHillary2016"	False	"Washington D.C., USA"	38.89511	-77.03637	"United States"	"6252001"	"2015-03"	326.0	1907.0	211.0	36.0	2.0
3072008186	1.0	"Kickass Politics"	"KApolitics"	"Ben Mathis. Host of KickAss Politics podcast on iTunes. Pres of Mathis Entertainment & Mathis Political. https://t.co/R4oNvcJ5uL"	False	"Los Angeles, CA"	34.05223	-118.24368	"United States"	"6252001"	"2015-03"	54454.0	396.0	566.0	318.0	7.0
386202514	0.0	"Monster, Little"	"KillTheTruth"	"Li&dagger;&dagger;le Mons&dagger;er. The loathing of reality. The truth can be, and often is, dark. So kill it and create your own. #MonsterFollowBack #PawsUp"	False	"The US of A."	63.06935	-151.00605	"United States"	"6252001"	"2011-10"	725.0	1481.0	1691.0	1.0	3.0
312213566	1.0	"eh"	"yagirlsly"	"Lover of wine, coffee, pop culture, politics, and other things that give me heartburn. #FeeltheBern"	False	"illinois ☹"	40.00032	-89.25037	"United States"	"6252001"	"2011-06"	625.0	1038.0	12293.0	13969.0	6.0
3280722818	1.0	"Pavitra"	"Pavitra_Abraham"	"@HillaryClinton organizing team. @UMich '15. Lover of grassroots organizing, Bob Fosse, and caffeinated things."	False	"Detroit, MI"	42.33143	-83.04575	"United States"	"6252001"	"2015-07"	781.0	680.0	384.0	371.0	20.0
45571645	0.0	"Victoria Sanders"	"VeeSanders"	"photos + music + skateboarding + AFC Wimbledon | co-founder: @thephotoladies | hbic: @remindinsoles"	False	"Chgo|LA|NYC"	""	""	""	""	"2009-06"	1383.0	806.0	30648.0	17857.0	33.0
78456489	0.0	"Santa Cruz CORE"	"santacruzcore"	"Santa Cruz CORE is a truly integrative health and wellness center. We are helping people achieve their optimal health through our community of wellness."	False	"Santa Cruz, CA"	36.97412	-122.0308	"United States"	"6252001"	"2009-09"	458.0	456.0	1985.0	28.0	14.0
17993906	1.0	"Tweet Congress"	"tweetcongress"	"Grassroots effort to get Congress tweeting!"	False	"USA"	39.76	-98.5	"United States"	"6252001"	"2008-12"	26048.0	2290.0	1111.0	6.0	1576.0
214331711	1.0	"Bitch You Know!"	"Cello5150"	"I wasn't given anything everything I got I've earned wasn't pose to be here but I came anyway 
#TheUsurper #RestEasyDennyMoe"	False	"Follow me on IG: @Man_Listen_5150"	""	""	""	""	"2010-11"	1026.0	725.0	71269.0	102.0	5.0
2321878080	1.0	"Elrosey ★彡"	"buttnoserose"	"Can you feel it? Can you FEEL THE BERN?!?!? UMR '20 :-)"	False	"#blacklivesmatter"	""	""	""	""	"2014-02"	556.0	300.0	10170.0	15973.0	1.0
448291650	1.0	"Kali"	"Kali4niadazed"	"Proud Supporter of President Barack Obama.  I am Somewhere over the Rainbow In Kali4nia ... #Forward ... #UniteBlue #HillaryClinton2016"	False	""	""	""	""	""	"2011-12"	2023.0	2064.0	35641.0	3239.0	58.0
944932813	1.0	"Cameron"	"RabbidRabbitt"	"#FeelTheBern | #FreePalestine | #ResistCapitalism | 25 yr old bisexual, Democratic Socialist. As well as a hippie, a gamer and a stoner. @GT_INSOGNIAC"	False	"Chicago | NC | Arizona"	""	""	""	""	"2012-11"	1520.0	1424.0	21667.0	13931.0	40.0
194464923	1.0	"Carly F"	"CarcarFranklin"	"Jesus is God. Love is the message. @youversion"	False	"Texas"	31.25044	-99.25061	"United States"	"6252001"	"2010-09"	518.0	1544.0	3805.0	5307.0	20.0
3180607247	1.0	"Kyle P. Sanders"	"kylepsanders"	"Leader | Speaker | Mentor | Motivator   #ItsFunToBeALeader #MakeADifference"	False	"Orlando, FL"	28.53834	-81.37924	"United States"	"6252001"	"2015-04"	1287.0	1985.0	1623.0	2024.0	82.0
68202182	0.0	"Reggie Bush News"	"ReggieBush_News"	"Latest Reggie Bush Player News"	False	""	""	""	""	""	"2009-08"	4460.0	0.0	1806.0	0.0	25.0
23548525	0.0	"Ya Boy Canada"	"BooyahCanada"	"Craig Ferguson is my hero. Current celebrity crush is @RealBritt_Rob. #Bernie2016"	False	"Atlanta, Ga."	33.749	-84.38798	"United States"	"6252001"	"2009-03"	287.0	975.0	6263.0	3940.0	9.0
753647880	1.0	"ConservatismDontWork"	"ConservDontWork"	"We've given it too many chances. 1860. 1920. 1952. 1968. 1980. 2000. Enough is enough: Conservatism doesn't freakin' work!"	False	"The Blue State of New Jersey"	""	""	""	""	"2012-08"	983.0	1992.0	14181.0	160.0	25.0
16262470	0.0	"Liberation Iannillo"	"liberationnyc"	"Award-winning digital content strategist, occasional painter, and non-paid @blucigs spokesperson. ♛☠☾"	False	"East Village, Manhattan"	40.72927	-73.98736	"United States"	"6252001"	"2008-09"	1130.0	839.0	9714.0	3237.0	94.0
316783560	0.0	"hector"	"hlopeor"	"Catholic, American, conservative, I love the constitution of this great nation USA. Ted Cruz  for President  2016"	False	"Florida, USA"	28.75054	-82.5001	"United States"	"6252001"	"2011-06"	766.0	1120.0	13975.0	405.0	12.0
2195243312	1.0	"YoungDemocrats of OC"	"electyoungdems"	"Engaging and educating Young Professionals in local politics affecting Orange County Florida."	False	"Orange County, Florida"	28.53834	-81.37924	"United States"	"6252001"	"2013-11"	132.0	223.0	258.0	67.0	3.0
4040901909	0.0	"GA6ForCruz"	"GA6thForCruz"	"Georgia 6th District voters working to elect consistent conservative Ted Cruz For President 2016. Please join us! #CruzCrew #Cruz2016 #gapol"	False	"Fulton, DeKalb, E Cobb #GA06"	""	""	""	""	"2015-10"	1417.0	969.0	3964.0	471.0	48.0
3905275583	0.0	"Dr. Ben Carson"	"DrBenCarsonSays"	"Doctor. Political Aspirations. Revisionist History. Guns."	False	"Imaginationland"	""	""	""	""	"2015-10"	5.0	1.0	14.0	0.0	0.0
59486472	0.0	"DC Young Republicans"	"DCYRs"	"The Official DC Young Republicans.  The best young political organization in the land! Follows & RTs are not endorsements."	False	"Washington, DC"	38.89511	-77.03637	"United States"	"6252001"	"2009-07"	4156.0	363.0	2710.0	75.0	143.0
69497938	1.0	"Brian DeLancey"	"fatassparty"	"Event promoter for Underground Elements. If you f%ck with me then you f%ck with the entire trailer park! #NOLA #HouseMusic #WhoDat #Saints #LSU #Hillary2016"	False	"New Orleans, LA USA"	29.95465	-90.07507	"United States"	"6252001"	"2009-08"	3291.0	2194.0	3883.0	3424.0	15.0
72750914	1.0	"Bedford Republicans"	"BedfordGOP"	"Bedford NH Republican Committee"	False	"Bedford NH 03110"	42.94647	-71.5159	"United States"	"6252001"	"2009-09"	541.0	26.0	52.0	1.0	20.0
3251097097	1.0	"Indies4Bernie"	"Indies4Bernie"	"I am loyal 2 no party-I am not required 2 vote 4 UR candidate-If U want UR candidate 2 win-That is UR problem 2 act on- Not mine-I will not vote 4 her"	False	""	""	""	""	""	"2015-06"	2912.0	1035.0	5708.0	694.0	74.0
317617108	1.0	"Rachel Palmer"	"MissTitletown"	"*Former Precinct Captain, @JebBush Campaign* *Sports Analyst* *Nevada GOP Caucus Trainer* **SOUTHERN BY THE GRACE OF GOD** #PACKERS #Braves #Dawgs #Hawks #Mavs"	False	"Atlanta➡️Dallas➡️Las Vegas"	""	""	""	""	"2011-06"	1772.0	1540.0	12590.0	9260.0	49.0
17635160	0.0	"Harrison Smith"	"hhaarriissoonn"	"i do acting and singing and tv watching. i found a new easter egg in a pixar movie.  all opinions my own."	False	"DC "	38.89511	-77.03637	"United States"	"6252001"	"2008-11"	492.0	795.0	16531.0	1965.0	2.0
3130735261	0.0	"William Shepherd"	"wgshepherd24"	"18 | Looking to Jesus | 1 Thess. 2:4 | SCS '16 | Soon-to-be Student at @gospelpassion | Southern Baptist Preacher | Washed in the fountain, saved by His blood!"	False	"Greenville, SC"	34.85262	-82.39401	"United States"	"6252001"	"2015-04"	558.0	509.0	472.0	12868.0	3.0
2364461557	1.0	"26th LD Democrats"	"26thdemocrats"	"We're the 26th LD Democrats! Tweets by Johanna Baxter (@hanniespice)"	False	"Kitsap/Pierce County, WA state"	""	""	""	""	"2014-02"	110.0	54.0	695.0	0.0	4.0
27026346	1.0	"English Democrats"	"EnglishVoice"	"Putting England First! (Official Tweets)"	False	"England"	44.2056	-70.3064	"United States"	"6252001"	"2009-03"	2441.0	549.0	26389.0	9.0	96.0
63835199	1.0	"NIU Democrats"	"NIUDems"	"Official account of the Northern Illinois University Democrats."	False	""	""	""	""	""	"2009-08"	430.0	158.0	679.0	61.0	23.0
3420848757	0.0	"EverydayWoman"	"FedUpAmerican5"	"American gal, immigrant, brown skin, Red White & Blue heart, fed up with the politicians & lying media! Opposing #IllegalImmigration is NOT RACIST! #Trump"	False	"Main St, Every Town, America"	""	""	""	""	"2015-08"	1257.0	827.0	11307.0	2243.0	25.0
251291557	0.0	"Hillary Melton"	"Hillary_Melton"	"And if my God is with me, whom then shall I fear? Insta: hillary_melton"	False	"Oklahoma"	35.46756	-97.51643	"United States"	"6252001"	"2011-02"	432.0	157.0	3222.0	423.0	1.0
4568853443	1.0	"Best economic plans"	"BernieSanders98"	""	False	""	""	""	""	""	"2015-12"	8.0	40.0	23.0	0.0	0.0
335918371	0.0	"Conservative"	"BrownDeerRepub"	"WheresYoDolla?"	False	"Brown Deer, WI"	43.16334	-87.96453	"United States"	"6252001"	"2011-07"	875.0	972.0	22301.0	12.0	36.0
3960262756	1.0	"Bernie Sanders Bar"	"FeelTheBernBar"	"Just getting started, spreading Bernie's message and supporting the cause with this Chocolate and more.
May this Revolution be Fueled by Love, and Chocolate!"	False	"Montpelier, VT"	44.26006	-72.57539	"United States"	"6252001"	"2015-10"	652.0	613.0	151.0	71.0	10.0
2203971528	0.0	"New Britain Democrat"	"NBDemocrat"	"@NBDemocrat from New Britain, CT Democratic Town Committee"	False	""	""	""	""	""	"2013-11"	222.0	119.0	383.0	2.0	3.0
213026984	1.0	"Carson Mell"	"carsonmell"	"Daily Goofs"	False	"Los Angeles, CA"	34.05223	-118.24368	"United States"	"6252001"	"2010-11"	900.0	64.0	498.0	644.0	16.0
37738073	1.0	"Simon Rosenberg"	"SimonWDC"	"I run NDN/NPI, a DC think tank. Clinton & DNC alum, Tufts grad, Aspen Crown Fellow, Advisor to State Dept. Father of 3 great kids, truly lucky husband."	False	"ÜT: 38.927579,-77.106007"	""	""	""	""	"2009-05"	5266.0	1375.0	10856.0	2267.0	242.0
51314522	1.0	"gabi"	"whatthebuckley_"	"19. nau. coffee enthusiast. #Bernie2016"	False	"az "	32.7571	12.72764	"Libya"	"2215636"	"2009-06"	708.0	325.0	44502.0	8540.0	5.0
116200814	0.0	"Marwan Juma"	"marwansjuma"	"Bald, liberal, digital and damn proud of it!"	False	"Amman, Jordan"	31.95522	35.94503	"Jordan"	"248816"	"2010-02"	19386.0	383.0	3309.0	22.0	139.0
868856461	1.0	"The Fighting Liberal"	"texyellowdogdem"	"Liberal Democrat from Texas. Yellow Dog Democrat means that even if a Yellow Dog ran for office as a Dem I would vote for them #Obama #uniteblue #StandWithWomen"	False	"Texas"	31.25044	-99.25061	"United States"	"6252001"	"2012-10"	37968.0	41530.0	51129.0	30052.0	551.0
1627799545	1.0	"Timbob"	"timotheousj"	"Progressive Librarian Gaymer #FeelTheBern"	False	"Washington, DC"	38.89511	-77.03637	"United States"	"6252001"	"2013-07"	140.0	332.0	3397.0	3654.0	5.0
14402724	1.0	"Martin Espinoza"	"renofish"	"general assignment reporter for The Press Democrat."	True	"Sonoma County"	38.44047	-122.71443	"United States"	"6252001"	"2008-04"	626.0	243.0	809.0	15.0	39.0
695357598267125760	1.0	"Ted Cruz"	"tedcruz69"	""	False	""	""	""	""	""	"2016-02"	2.0	17.0	28.0	1.0	0.0
873142274	0.0	"Fly Fishing Patriot"	"ConservativeTEJ"	"Proud Conservative,1A & 2A supporter,Commercial Fly Tyer & Fly Fisherman,Firearm owner.Sick of the Obama Admn.The MSM/MSNBC/CNN are a joke. Fox News fan!"	False	"St. Clair Shores Michigan"	42.49698	-82.88881	"United States"	"6252001"	"2012-10"	2125.0	2396.0	2813.0	1570.0	18.0
76681882	1.0	"Victoria H."	"poetvictoria"	"book reviews, haiku, politics & friendships & stuff. stuff I like. #Bernie2016"	False	"Phoenix, Arizona, USA"	33.44838	-112.07404	"United States"	"6252001"	"2009-09"	940.0	1838.0	1131.0	136.0	32.0
188198082	1.0	"Hamilton Democrats"	"HCDems"	"The Hamilton College Democrats are affiliated with the College Democrats of America."	False	"Clinton, N.Y."	44.74623	-73.67817	"United States"	"6252001"	"2010-09"	290.0	222.0	1075.0	44.0	3.0
16031769	0.0	"Republican1b"	"Republican1b"	""	False	"FL"	52.37025	5.21413	"Netherlands"	"2750405"	"2008-08"	225.0	216.0	1856.0	205.0	1.0
225277047	0.0	"Kelc"	"SUS_SPICE"	"wait, I have a gif for this."	False	""	""	""	""	""	"2010-12"	18241.0	192.0	70845.0	26351.0	73.0
628752484	1.0	"Four S Democrats"	"4Sdems"	"The Democrat Party is as it always has been, the party of the four S’s: Slavery, Secession, Segregation and now Socialism. Like Slavery? If No, then follow us."	False	"On the plantation"	29.92937	-90.66259	"United States"	"6252001"	"2012-07"	1260.0	1286.0	691.0	381.0	7.0
121133237	0.0	"Chasing the Truth"	"ChasingVrais"	"Fun-loving, hard working, personally responsible, and happy folks from North Carolina."	False	"North Carolina"	18.38078	-65.95739	"Puerto Rico"	"4566966"	"2010-03"	366.0	657.0	2793.0	145.0	10.0
242832905	1.0	"UniteBlue"	"ednamaemae"	"wife/mom/nurse/friend/packer fan for life. #UniteBlue. Opinions are expressly my own. Fight for Breast Cancer Cures"	False	"United States"	39.76	-98.5	"United States"	"6252001"	"2011-01"	516.0	503.0	4361.0	31.0	16.0
42818473	0.0	"Young Republicans"	"sokyyr"	"Young Republicans of Warren County Kentucky; Open to those 18 to 40."	False	"Bowling Green, Kentucky"	36.99032	-86.4436	"United States"	"6252001"	"2009-05"	292.0	47.0	317.0	1.0	14.0
97371315	1.0	"Logan Dobson"	"LoganDobson"	"I work for @TargetedVictory. Formerly with @SenCoryGardner. Before that, a pollster. I'm my friends' conservative friend. No purchase necessary."	False	""	""	""	""	""	"2009-12"	4315.0	962.0	19772.0	3038.0	211.0
3189224460	0.0	"conservative girls"	"conservativgrls"	"teenage girl. catholic. conservative. republican."	False	""	""	""	""	""	"2015-05"	1290.0	3237.0	253.0	343.0	5.0
138277839	0.0	"Sandra S"	"SandiInHtownTX"	"Day 1 supporter of @marcorubio. I like babies, Texas country, and @gracehoustontx. Se habla español. #prolife"	False	"Houston, Texas"	29.76328	-95.36327	"United States"	"6252001"	"2010-04"	982.0	1624.0	15766.0	9641.0	31.0
999311168	1.0	"RepublicanEdits"	"RepublicanEdits"	"The GOP is held hostage by the far right. Moderate republicans must stand up or we wont ever have a republican President. Fiscal conservative-Social Moderate"	False	""	""	""	""	""	"2012-12"	403.0	794.0	334.0	3.0	3.0
1904772828	0.0	"Lee"	"ArmOurTroops"	"Too stubborn to comply & too old to conform.  I bow to only one ...  THE ALMIGHTY GOD  Live in TN work in TX  #ProLife #IStandWithIsrael #NoAmnesty
#Cruz2016"	False	"Just outside Scenic City  USA"	""	""	""	""	"2013-09"	1440.0	1423.0	9567.0	2319.0	29.0
23520930	0.0	"American Idol Vote"	"americnidolvote"	"Obsessively dedicated to helping those without a Tivo get the # right"	False	"New Orleans USA"	29.95465	-90.07507	"United States"	"6252001"	"2009-03"	12469.0	2724.0	156.0	0.0	57.0
2746379551	0.0	"Republicans Jones Co"	"repjonesco"	"We are a group of constitutional conservative Republicans. Join us! rojc2014@gmail.com https://t.co/OzXZOLAsaB"	False	"Laurel, Mississippi"	31.69405	-89.13061	"United States"	"6252001"	"2014-08"	301.0	464.0	155.0	198.0	7.0
488809923	1.0	"#FeelTheBern"	"kaegann"	"Kaegan.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ 19 | DM(V) | #HTTR⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ @vilchestt | @TheFoxMag"	False	"Virginia, USA"	38.34982	-81.63262	"United States"	"6252001"	"2012-02"	11177.0	718.0	101200.0	873.0	125.0
74314217	1.0	"Travis Brotherton"	"_travvv"	"Junior at WVU! Chemistry Major. #BernieSanders2016 Snapchat: travvvyy. Instagram: _travvvyy."	False	"Morgantown, West Virginia "	39.62953	-79.9559	"United States"	"6252001"	"2009-09"	958.0	651.0	28782.0	4166.0	6.0
407947020	0.0	"Lee Sanders"	"sandersmusic"	"Film & TV music that kicks the maximum amount of ass scientifically possible. Composer on The Amazing Race (CBS) and much, much more."	False	"Los Angeles, CA"	34.05223	-118.24368	"United States"	"6252001"	"2011-11"	223.0	134.0	1599.0	1489.0	9.0
15415967	1.0	"Josiah Austin Gulden"	"jgulden"	"designer | writer | simplifier // UXing at #Bernie2016 // digs coffee, tech, zen, organics, film, @gyrotiffany, & long walks on the beach. ✌️"	False	"Minneapolis, MN"	44.97997	-93.26384	"United States"	"6252001"	"2008-07"	995.0	1534.0	6121.0	2043.0	46.0
731596345	1.0	"Liberal Party of NY"	"LiberalPartyNY"	"Good government. Fairness. Justice. Principled support of our friends. Fearless, truthful opposition of our foes. A level playing field of opportunity."	False	"New York City"	40.71427	-74.00597	"United States"	"6252001"	"2012-08"	10068.0	8934.0	547.0	362.0	161.0
2168986671	0.0	"Austin"	"austastical"	"I'm the liberal your Donald Trump voting dad warns you about."	False	""	""	""	""	""	"2013-11"	959.0	2051.0	7308.0	2136.0	6.0
414373278	0.0	"Whistler Politics"	"whipoli"	"Council meeting tweets & Whistler's political scene Tweets by @jen_ford"	False	"Whistler, BC"	50.1164	-122.96946	"Canada"	"6251999"	"2011-11"	426.0	247.0	1704.0	5.0	22.0
2175188396	1.0	"Carlos Hafen"	"Chafe16"	""	False	""	""	""	""	""	"2013-11"	98.0	135.0	1038.0	1451.0	0.0
67390256	0.0	"Republican SC"	"RepublicanSC"	"Operating www.News.sc, Blogger.sc, Republicans.sc, Democrats.sc, Magazines.sc, Radio.sc, Weather.sc, Classifieds.sc, Moms.sc, Jobs.sc, Only.sc, and much more"	False	"South Carolina"	34.00071	-81.03481	"United States"	"6252001"	"2009-08"	835.0	412.0	930.0	0.0	37.0
2996570106	1.0	"Penn for Hillary"	"PennForHillary"	"@Penn's grassroots student campaign for @HillaryClinton. Proud member of @StudentsHillary."	False	"Philadelphia, PA"	39.95233	-75.16379	"United States"	"6252001"	"2015-01"	1196.0	2002.0	1110.0	160.0	26.0
601842288	0.0	"DOUGAL TRUMP"	"DOUGALTRUMP"	"People say I’m a cross between Bart Simpson and Just William.  Probably because I have a mad family and I’m always in trouble – but it’s NOT my fault!"	False	"Ocklesford, Middlesex."	""	""	""	""	"2012-06"	298.0	223.0	2631.0	227.0	7.0
101120274	0.0	"Jerry"	"chopp1"	"Reagan conservative that hates the establishment. #TGDN Teaparty and Ted Cruz/Trey Gowdy supporter! #cruz2016 #Cruzarmy"	False	""	""	""	""	""	"2010-01"	699.0	1206.0	3044.0	89.0	7.0
80034719	0.0	"David K. Bernard"	"davidkbernard"	"General superintendent of UPCI. Husband of Connie. Father of 3+2. Grandfather of 3. I believe in Apostolic identity, unity, and revival as in Acts 2."	False	"Austin, TX"	30.26715	-97.74306	"United States"	"6252001"	"2009-10"	16627.0	7.0	2487.0	0.0	160.0
149610180	1.0	"JJ Pyrope"	"pyropi"	"JJ // Cosplayer, sci-fi/fantasy geek, beer & wine lover, outdoorswoman, political activist #FeelTheBern"	False	"Boston, MA"	42.35843	-71.05977	"United States"	"6252001"	"2010-05"	528.0	230.0	4647.0	1265.0	12.0
17218468	0.0	"AinsleyHayes"	"AinsleyHayes"	"I am a Republican.  My father was a Republican.  His father was a Republican."	False	"The West Wing"	""	""	""	""	"2008-11"	4300.0	118.0	333.0	36.0	360.0
1317381	0.0	"Mike Maddaloni"	"thehotiron"	"#mobile | #web | #deconstructivist | #patriots | #author | #itm | #vote"	False	"Chicago, not on Facebook"	""	""	""	""	"2007-03"	2579.0	1875.0	51326.0	8609.0	219.0
72547151	0.0	"Kathy Neiheisel"	"5sahandful"	"@TedCruz @HeritageAction Sentinel, Representing Republicans in Kettering 4A. TEAparty @smclg & BlueStar Mom w/ 3 grandchildren! Mother of 5, AFP activist"	False	"Kettering, OH"	39.6895	-84.16883	"United States"	"6252001"	"2009-09"	10311.0	11340.0	76846.0	2738.0	334.0
2195808552	1.0	"jane sanders"	"kristinp___"	"aggressive progressive"	False	""	""	""	""	""	"2013-11"	648.0	686.0	15162.0	10524.0	7.0
59702598	1.0	"Camron Shelton"	"CamronShelton"	"@HillaryClinton | #Hillary2016 | #ImWithHer Precinct Captain | https://t.co/V2Cfw2bNTZ | LGBTQ Advisor https://t.co/LKFet1yTKo"	False	"San Francisco Bay Area"	37.77239	-122.42349	"United States"	"6252001"	"2009-07"	1174.0	2496.0	1155.0	701.0	30.0
59173677	1.0	"Hilary Dilary Dock"	"hilarycakes"	"Recovering politico. Maine resident, Southern expat. I'm basically the MacGyver of food"	False	"Sakyo-ku, Kyoto"	""	""	""	""	"2009-07"	2485.0	985.0	34006.0	22166.0	32.0
177564016	0.0	"Steve Deace"	"SteveDeaceShow"	"Talkers Magazine Heavy 100 Talk Show Host. Author of Rules for Patriots: How Conservatives Can Win Again. Washington Times & Conservative Review contributor."	False	"On the right side of history."	""	""	""	""	"2010-08"	25966.0	347.0	55054.0	250.0	585.0
1449625616	1.0	"G Taylor"	"g_ltaylor105"	"Liberal, fair-minded, retired, married lady, loves animals, political junkie, travel and art favorite hobbies. NO nudity or Crowd Selling. All IN for Hillary!"	False	"Arkansas"	34.75037	-92.50044	"United States"	"6252001"	"2013-05"	1150.0	1274.0	9875.0	22275.0	25.0
31058145	0.0	"Ali Vitali"	"alivitali"	"@NBCNews Embed covering Trump and the GOP. fmrly @thecyclemsnbc. Grams @alivitali / Snaps @avitali RTs≠endorsements #RollWave Alexandra.Vitali@nbcuni.com"	True	"NYC"	40.71427	-74.00597	"United States"	"6252001"	"2009-04"	8288.0	1750.0	16579.0	5466.0	332.0
22318626	1.0	"Clint Squier"	"ClintSquier"	"Cubs."	False	"Illinois"	40.00032	-89.25037	"United States"	"6252001"	"2009-03"	457.0	414.0	8177.0	3451.0	10.0
2314090526	1.0	"A True Conservative"	"Americanmorals"	"We the people, the government is here to serve the people. Always expressing true American morals and Conservative values true.conservative10@gmail.com"	False	"Greatest Country In the World"	""	""	""	""	"2014-01"	1304.0	1282.0	539.0	242.0	6.0
626688041	1.0	"SandersWarren2K16"	"VoteSanders2K16"	"My heroes are @BernieSanders, @SenWarren, Tia Maria Torres of @PitsNParolees_, & all champions of underdogs human & otherwise. #FeelTheBern"	False	""	""	""	""	""	"2012-07"	2449.0	2185.0	5567.0	241.0	40.0
3763318883	1.0	"Donald Trump"	"RealerTrump"	"Not affiliated with Donald Trump or his campaign or businesses. It's a parody of him, but we probably would be more fantastic at being Trump than TRUMP himself."	False	"A luxurious golf course"	""	""	""	""	"2015-09"	797.0	929.0	116.0	1.0	7.0
3169462226	1.0	"BERNIE SANDERS"	"SpreadBernie"	"this campaign is about us"	False	""	""	""	""	""	"2015-04"	122.0	80.0	192.0	74.0	1.0
2924801520	1.0	"David feels the Bern"	"imwithchuy"	"father, jack of all trades, community activist, politics"	False	"Chicago, IL"	41.85003	-87.65005	"United States"	"6252001"	"2014-12"	1316.0	2381.0	427.0	3129.0	17.0
275685072	1.0	"CSP Limon"	"CSP_Limon"	"Colorado State Patrol Troop 3D, covers Adams, Arapahoe, Elbert, Lincoln and Kit Carson counties."	False	""	""	""	""	""	"2011-04"	1101.0	42.0	273.0	11.0	44.0
2162761174	1.0	"FEELTHEBERN"	"DaphneeArana"	"I retweet the news//FUTURE REPORTER Environmental Enthusiast! Humanitarian! #BernieSanders2016 #UnidosConBernie #LatinasforBernie #VEGETARIAN #CIW #FFP"	False	"Miami, FL"	25.77427	-80.19366	"United States"	"6252001"	"2013-11"	123.0	188.0	4132.0	4954.0	5.0
